id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q191,What document should I receive after traineeship mobility?,"For traineeship mobility, the receiving organization or institution should provide a traineeship certificate summarizing the tasks carried out and giving an evaluation.","You are entitled to receive a traineeship certificate, if possible, in a digital format, from the receiving organization/institution, summarizing the tasks carried out and providing an evaluation. The sending institution will also give you a transcript of records, if available to students before the mobility period and throughout their studies to enable them to make the right choices and use their time most efficiently.",0.3429,True,70,PARTIALLY_CORRECT,"The model correctly identifies the traineeship certificate and its purpose. However, it adds confusing and likely incorrect information about a transcript of records, which is typically for study mobility, not traineeships.",14.76
Q192,Can I get a Europass Mobility document after Erasmus+?,"Yes. Recent graduates are entitled and encouraged to request the Europass Mobility document, especially for traineeships or mobility experience documentation.","Yes, you are entitled and encouraged to request the Europass Mobility document if you are a recent graduate from a higher education institution located in a Programme Country.",0.4651,True,95,CORRECT,"The model answer correctly confirms that recent graduates are entitled to the document and adds a valid, helpful condition about being from a Programme Country. It provides a complete and accurate answer, even though it omits the specific use cases mentioned in the expected answer.",12.84
Q193,Which partner university in Belgium is available for UL FRI students?,"Vrije Universiteit Brussel, Faculty of Sciences and Bioengineering Sciences, is listed as the Belgian partner institution.",Vrije Universiteit Brussel (VUB) is listed as an Erasmus+ partner institution with available places.,0.4,True,85,PARTIALLY_CORRECT,"The model correctly identifies the partner university but fails to mention the specific faculty, which is an important detail for the student.",12.21
Q194,Which partner universities are available in France?,The listed French partner institutions are CY Cergy Paris Université and INSA Lyon.,I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0606,False,40,INCORRECT,"The model failed to answer the question, stating it did not have the information. While it correctly redirected the user to other resources, it did not provide the expected answer.",11.48
Q195,Which partner university in Norway is available?,"The listed Norwegian partner institution is the Norwegian University of Science and Technology, NTNU.",The Norwegian University of Science and Technology (NTNU) has 2 available places for a 5-month exchange for Master’s and PhD students. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.24,True,65,PARTIALLY_CORRECT,"The model correctly identifies the partner university but then immediately contradicts itself by stating it does not have the information, which is confusing for the user.",12.52
Q196,Are there Erasmus+ partner universities in Sweden?,"Yes. The listed Swedish partners are University of Gothenburg, Luleå University of Technology, and Malmö University.","Yes, Malmö University – Faculty of Technology and Society is an Erasmus+ partner institution in Sweden. They have 5 available places for students.",0.2162,True,65,PARTIALLY_CORRECT,"The model correctly confirms there are partners and names one of them, but it is incomplete as it fails to list the other two partner universities.",11.44
Q197,Which partner university has only one available place in Iceland?,Reykjavík University – School of Computer Science has 1 available place with a duration of 10 months.,Reykjavík University has 1 available place.,0.4545,True,75,PARTIALLY_CORRECT,"The model correctly identifies the university and the number of available places, but it omits the specific school and the duration of the placement.",11.16
Q198,Can I choose courses from multiple NTNU campuses?,"Students should not assume they can combine courses across NTNU campuses. NTNU course selection depends on the chosen city or campus, and students must find enough eligible courses in one city.",The assistant must not assume that a student can freely combine courses across NTNU campuses.,0.4651,True,60,PARTIALLY_CORRECT,"The model correctly states that students cannot freely combine courses, but it is phrased as an internal instruction for the chatbot rather than a direct answer. It also omits the important context that students must find enough eligible courses in a single city.",12.11
Q199,Can exchange students write a thesis at Reykjavík University?,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists. It must be included in your Learning Agreement. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6032,True,95,CORRECT,"The model's answer correctly includes all the information from the expected answer and provides additional, helpful context and next steps for the user.",11.18
Q200,"If I want a final answer about whether my course plan will be approved, who decides?","Final approval depends on the Learning Agreement and the responsible coordinators at UL FRI and the host institution. The assistant can help with information, but the coordinators make the actual recognition decision.","The Learning Agreement must be approved by the student, the FRI coordinator, and the host institution coordinator. In some cases, the institutional coordinator may also need to sign.",0.2449,True,95,CORRECT,"The model correctly identifies the key decision-makers (the FRI coordinator and the host institution coordinator) who must approve the Learning Agreement, which is the mechanism for course plan approval.",12.68
Q201,Can I use the European Health Insurance Card (EHIC) during Erasmus+ mobility?,EU students can usually use the European Health Insurance Card (EHIC) for medically necessary public healthcare during temporary stays in another EU or participating country. Students should still check whether additional insurance is recommended or required by the host institution.,"Health insurance is usually mandatory for Erasmus+ mobility. EU citizens may use the European Health Insurance Card (EHIC), depending on the country.",0.4074,True,65,PARTIALLY_CORRECT,"The model correctly states that the EHIC may be used, but it omits key details about what the card covers and the important recommendation to check for additional insurance requirements.",12.92
Q202,"Will Erasmus+ cover my therapy, medication, or private medical treatment abroad?","Health coverage abroad depends on your insurance provider, destination country, and the type of treatment. Students should check directly with their insurance provider and the host country healthcare system before departure.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0833,False,25,INCORRECT,"The model fails to answer the user's question, instead providing a generic fallback response. It does not include the key information that health coverage depends on the student's insurance and the host country's system.",12.14
Q203,What is the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility?,"Study mobility focuses on completing courses or academic obligations at a partner university, while traineeship mobility focuses on practical work experience or internship placement abroad.","Erasmus+ offers both study mobility and traineeship mobility. However, the specific details regarding traineeships are available on the University of Ljubljana website: https://www.uni-lj.si/studij/izmenjave/izmenjave-erasmus/izmenjave-za-doktorske-studente/pogosta-vprasanja. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1613,True,20,INCORRECT,"The model completely fails to answer the question, which asks for the difference between two concepts. Instead, it states it does not have the information and deflects the user to an external website.",11.98
Q204,Can Erasmus+ experience improve my CV even if I do not work abroad later?,"Yes. Erasmus+ experience can help students develop international experience, language skills, adaptability, and intercultural communication skills that may be useful in future studies or employment.","You are encouraged to share your mobility experience with friends, fellow students, staff in the home institution, journalists etc. to let other people know and benefit from the experience. To this end, you are encouraged to use the Erasmus+ Mobile Application and share your tips with future students.",0.1639,True,0,HALLUCINATED,"The model answer is completely off-topic and does not address the user's question about how an Erasmus+ experience can improve a CV. Instead, it provides irrelevant information about sharing the experience with others.",12.96
Q205,Is Erasmus+ only available for students in the European Union?,"No. Erasmus+ includes partner countries and participants with different citizenships, although visa rules, residence rights, and eligibility conditions may differ depending on nationality and programme rules.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,20,INCORRECT,"The model fails to answer the question, instead providing a generic response that it does not have the information. The answer is on-topic but completely uninformative regarding the user's query.",13.14
Q206,What is usually the biggest challenge for Erasmus+ students abroad?,"Common challenges include finding accommodation, adapting to a new academic system, language barriers, administrative procedures, and managing living costs.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,20,INCORRECT,"The model failed to answer the question, instead providing a generic response that it does not have the information. It did not list any of the common challenges faced by students.",12.55
Q207,Can Erasmus+ help me improve my language skills?,"Yes. Erasmus+ mobility often helps students improve practical language skills through daily life, academic work, and communication in an international environment.","Yes, the Online Language Support (OLS) is designed to assist Erasmus+ students in improving their knowledge of the main language of instruction. The EU Academy portal offers free online language courses, and some host institutions may require proof of language proficiency. It is highly recommended.",0.1754,False,100,CORRECT,The model answer correctly identifies the official Online Language Support (OLS) as a key resource for language improvement. This is a valid and specific alternative to the expected answer's focus on informal immersion.,13.24
Q208,Is train travel usually considered more environmentally friendly than flying?,"In general, train travel is considered a lower-emission form of transportation compared to flying and is commonly promoted as a more environmentally friendly travel option.","Yes, train travel is encouraged as a “green transport” option according to the document. Specifically, it states that “train” is included in the definition of green transport. Also, for distances over 500km, combining transport modes is encouraged to be more sustainable.",0.3103,True,75,PARTIALLY_CORRECT,"The model correctly identifies train travel as an environmentally friendly option, but it fails to make the direct comparison to flying that was specifically asked in the question.",12.9
Q209,Can I receive additional Erasmus+ funding if I travel green?,Yes. Students using green travel may receive higher travel support and may request funding for up to 6 additional travel days if eligible conditions are met.,"Yes, you may request funding for additional travel days if you use green travel, up to a maximum of 6 days – 3 days for departure and 3 days for return. However, these reimbursements are only made after your return, based on proper documentation and fulfilling the specified conditions. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.3373,True,65,PARTIALLY_CORRECT,The model correctly identifies the funding for additional travel days but completely omits the other key benefit of receiving higher overall travel support for using green travel.,11.62
Q210,What is the cheapest way to travel between Erasmus+ destinations in Europe?,"Travel costs depend on the destination, season, and booking time. Students often compare trains, buses, low-cost airlines, and shared transport options before choosing the most affordable route.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0444,False,20,INCORRECT,"The model did not answer the question and instead provided a generic fallback response, failing to include any of the expected information about travel options.",14.05
