id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q182,I am going to Germany. How much monthly Erasmus+ grant do I get?,"Germany is in Group 1, so the monthly Erasmus+ grant for 2026/27 is 674 EUR.","Since you're going to Germany, which belongs to Group 1: high cost of living countries, the monthly Erasmus+ grant amount for you would be 674 EUR per month.",0.3415,True,100,CORRECT,"The model correctly identifies Germany's country group and provides the accurate grant amount, which is equivalent to the information in the expected answer.",9.15
Q183,I am going to Spain. How much monthly Erasmus+ grant do I get?,"Spain is in Group 2, so the monthly Erasmus+ grant for 2026/27 is 606 EUR.","Since Spain belongs to Group 2: medium cost of living countries, according to the provided information, the monthly Erasmus+ grant amount for you would be 606 EUR per month.",0.3902,True,100,CORRECT,"The model provides the correct grant amount and correctly identifies Spain's country group, fully answering the user's question.",19.3
Q184,I am going to Serbia. How much monthly Erasmus+ grant do I get?,"Serbia is in Group 3, so the monthly Erasmus+ grant for 2026/27 is 550 EUR.","Since you're going to Serbia, which belongs to Group 3 (low cost of living countries), the monthly Erasmus+ grant amount for you would be 550 EUR per month.",0.3415,True,85,PARTIALLY_CORRECT,"The model correctly identifies Serbia's group and the corresponding grant amount. However, it fails to mention the specific academic year (2026/27) for which this grant applies, which is a key detail.",8.53
Q185,Can I get Erasmus+ funding if I am writing my thesis abroad and not taking courses?,"Yes, but if the student does not participate in coursework or obtains fewer than 20 ECTS, financial support is limited to 3 months.","No, according to the provided information, it's not possible to get Erasmus+ funding solely for writing a thesis abroad without taking any courses. The Erasmus scholarship is available for students who are studying abroad as part of their curriculum, which implies taking courses. Writing a thesis abroad without taking courses does not seem to be covered under the Erasmus program.",0.1493,False,0,HALLUCINATED,"The model's answer is the complete opposite of the expected answer. It incorrectly states that funding is not possible, whereas the expected answer confirms it is possible with certain limitations.",8.45
Q186,Do I need to pay exam fees at the host institution?,"No. Erasmus+ students must not be charged fees for tuition, registration, examinations, or access to laboratory and library facilities.","No, you do not need to pay exam fees at the host institution. According to the information provided, students do not pay for examinations.",0.2632,True,90,CORRECT,"The model correctly answers the question but omits the additional useful context that this rule also applies to tuition, registration, and facility access fees.",11.76
Q187,Can I be charged for student union membership?,"Yes. Small fees may be charged on the same basis as local students, for example for insurance, student union membership, or study-related materials.","According to the given context, it seems that there's no explicit mention of charges for student union membership. However, it does state that ""student unions and student representatives, both of your sending and receiving institutions, can be of assistance to you"" which implies that student unions might exist but doesn't provide information about potential fees. 

Since it says ""Possible small fees"" under COSTS AT HOST UNIVERSITY, including ""student organizations"", it could imply that some costs related to student organizations, possibly including union membership, might apply. But this isn't explicitly stated.",0.1538,True,40,INCORRECT,"The model fails to provide a direct answer and is overly hesitant, concluding that the information isn't explicitly stated. While it identifies related context, it does not correctly answer the user's question based on the expected information.",11.96
Q188,What should I do if I experience discrimination during Erasmus+?,"Erasmus+ students are entitled to equal treatment and non-discrimination. They should contact the host institution support services, Erasmus coordinator, or relevant student support bodies.","If you experience discrimination during Erasmus+, you are entitled to contact your sending or receiving institution, the relevant Erasmus+ National Agency, and the European Commission to seek a solution. You can also report any issues to the European Commission based on your experiences so they can improve the Erasmus+ Programme for future generations.",0.3125,True,100,CORRECT,"The model answer provides a comprehensive and accurate list of contacts, including the receiving institution which aligns with the expected answer, and adds other valid escalation points.",10.5
Q189,Do I need to complete a participant report after Erasmus+?,"Yes. After mobility, students must complete a participant report to provide feedback on their Erasmus+ experience.","Yes, you must fill in a participant report to provide feedback on your Erasmus+ mobility period to your sending and receiving institutions, to the relevant Erasmus+ National Agency, and to the European Commission.",0.4286,True,100,CORRECT,"The model correctly confirms that a participant report is required and provides additional, accurate details about who receives the feedback.",9.68
Q190,What document should I receive from the host university after study mobility?,"The host university should provide a Transcript of Records showing the credits and grades achieved, preferably in digital format.","According to the guidelines, the host institution should provide you with a Learning Agreement (LA) which includes planned courses or academic obligations abroad and the courses or obligations that will be recognized at the home faculty after return.",0.24,False,30,INCORRECT,"The model answer identifies the Learning Agreement, which is a document prepared before mobility. The correct document to receive after mobility is the Transcript of Records, which contains the final grades and credits.",9.44
Q191,What document should I receive after traineeship mobility?,"For traineeship mobility, the receiving organization or institution should provide a traineeship certificate summarizing the tasks carried out and giving an evaluation.","After traineeship mobility, you are entitled to receive a traineeship certificate, which should be given to you by the receiving organisation/institution, summarizing the tasks carried out and providing an evaluation.",0.5652,True,100,CORRECT,"The model's answer contains all the key information from the expected answer, using slightly different but equally valid phrasing.",8.42
Q192,Can I get a Europass Mobility document after Erasmus+?,"Yes. Recent graduates are entitled and encouraged to request the Europass Mobility document, especially for traineeships or mobility experience documentation.","Yes, you are entitled to request the Europass Mobility document if you are a recent graduate from a higher education institution located in a Programme Country.",0.3902,True,85,PARTIALLY_CORRECT,"The model correctly confirms that recent graduates are entitled to the document but omits the useful context that it is encouraged, especially for documenting traineeships.",10.47
Q193,Which partner university in Belgium is available for UL FRI students?,"Vrije Universiteit Brussel, Faculty of Sciences and Bioengineering Sciences, is listed as the Belgian partner institution.","The partner university in Belgium available for UL FRI students is Vrije Universiteit Brussel (VUB), with an Erasmus code of B BRUSSEL01.",0.3158,True,85,PARTIALLY_CORRECT,The model correctly identifies the partner university but omits the specific faculty (Faculty of Sciences and Bioengineering Sciences).,8.64
Q194,Which partner universities are available in France?,The listed French partner institutions are CY Cergy Paris Université and INSA Lyon.,"According to the provided information, there is one Erasmus+ partner institution in France:

INSA Lyon – National Institute of Science and Technology 
Erasmus code: F LYON12
Country: France
Available places: 2 students
Duration: 5 months per student
Study levels: Bachelor, Master, PhD",0.1455,True,65,PARTIALLY_CORRECT,"The model correctly identifies INSA Lyon as a partner university but fails to mention CY Cergy Paris Université, making the answer incomplete.",7.98
Q195,Which partner university in Norway is available?,"The listed Norwegian partner institution is the Norwegian University of Science and Technology, NTNU.",The Norwegian University of Science and Technology (NTNU) is our Erasmus+ partner institution in Norway.,0.6667,True,100,CORRECT,"The model answer correctly identifies the Norwegian University of Science and Technology (NTNU) as the partner university, which is the same information provided in the expected answer.",8.11
Q196,Are there Erasmus+ partner universities in Sweden?,"Yes. The listed Swedish partners are University of Gothenburg, Luleå University of Technology, and Malmö University.","Yes, Malmö University – Faculty of Technology and Society is listed as a UL FRI Erasmus+ partner institution in Sweden.",0.2941,True,60,PARTIALLY_CORRECT,"The model correctly confirms there are partner universities in Sweden and accurately names one of them. However, it is incomplete as it fails to list the other two partners, the University of Gothenburg and Luleå University of Technology.",9.67
Q197,Which partner university has only one available place in Iceland?,Reykjavík University – School of Computer Science has 1 available place with a duration of 10 months.,"According to the information provided, the Reykjavík University has only one available place for an incoming exchange student.",0.303,True,75,PARTIALLY_CORRECT,"The model correctly identifies the university and the number of available places, but it fails to mention the specific school (School of Computer Science) and the duration of the exchange.",9.02
Q198,Can I choose courses from multiple NTNU campuses?,"Students should not assume they can combine courses across NTNU campuses. NTNU course selection depends on the chosen city or campus, and students must find enough eligible courses in one city.","No, according to the information, students may only choose courses in one NTNU city/campus.",0.2857,True,95,CORRECT,"The model correctly and concisely answers the question, providing a direct summary of the rule stated in the expected answer. It accurately conveys that students cannot combine courses from different campuses.",12.56
Q199,Can exchange students write a thesis at Reykjavík University?,Reykjavík University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists.,Thesis work may not be available to exchange students unless a special thesis collaboration agreement exists with Reykjavík University.,0.8108,True,100,CORRECT,The model answer is a near-verbatim match to the expected answer and accurately conveys the key information.,8.1
Q200,"If I want a final answer about whether my course plan will be approved, who decides?","Final approval depends on the Learning Agreement and the responsible coordinators at UL FRI and the host institution. The assistant can help with information, but the coordinators make the actual recognition decision.","The Learning Agreement must be approved by three parties: 

1. Student
2. FRI coordinator
3. Host institution coordinator

After the agreement is signed, any changes can be made if necessary, typically within the first month of the exchange, and these changes are usually agreed upon by the same three parties.",0.2154,True,100,CORRECT,"The model correctly identifies the key parties responsible for approving the Learning Agreement, which directly answers the user's question about who makes the final decision.",10.47
Q201,Can I use the European Health Insurance Card (EHIC) during Erasmus+ mobility?,EU students can usually use the European Health Insurance Card (EHIC) for medically necessary public healthcare during temporary stays in another EU or participating country. Students should still check whether additional insurance is recommended or required by the host institution.,"Yes, EU citizens may use the European Health Insurance Card (EHIC) during Erasmus+ mobility, depending on the host country.",0.4151,True,65,PARTIALLY_CORRECT,"The model correctly confirms that the EHIC can be used, but it omits the critical advice that students should also check if additional insurance is required or recommended.",10.24
Q202,"Will Erasmus+ cover my therapy, medication, or private medical treatment abroad?","Health coverage abroad depends on your insurance provider, destination country, and the type of treatment. Students should check directly with their insurance provider and the host country healthcare system before departure.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0833,False,20,INCORRECT,The model did not answer the question and instead gave a generic fallback response. It failed to provide the essential information that health coverage depends on the student's insurance and destination country.,11.21
Q203,What is the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility?,"Study mobility focuses on completing courses or academic obligations at a partner university, while traineeship mobility focuses on practical work experience or internship placement abroad.","According to the provided sources, there is no specific text explaining the difference between Erasmus+ study mobility and Erasmus+ traineeship mobility. However, it seems that both types of mobilities are mentioned separately in different documents:

* Study mobility is mentioned in the ""data/erasmus_financial_support_2026_27.txt"" file, which discusses physical and combined mobility, including the requirement to spend at least 2 continuous months physically abroad to be eligible for Erasmus+ financial support.
* Traineeship mobility is mentioned in the ""data/doctoral_erasmus_mobility.txt"" file, which provides information on the application procedure for doctoral Erasmus+ mobility.

It appears that these two types of mobilities might have different procedures and requirements, but without more specific information, I cannot provide a detailed explanation of the differences. 

Please check the UL FRI website or contact the International Office directly for more information.",0.1239,True,20,INCORRECT,"The model completely fails to answer the question, stating it cannot find the information. It does not explain the core difference between academic-focused study mobility and work-focused traineeship mobility.",11.81
Q204,Can Erasmus+ experience improve my CV even if I do not work abroad later?,"Yes. Erasmus+ experience can help students develop international experience, language skills, adaptability, and intercultural communication skills that may be useful in future studies or employment.","Yes, your Erasmus+ experience can still improve your CV even if you do not work abroad later. The skills and knowledge gained through your mobility experience, such as cultural adaptation, language proficiency, problem-solving, and independence, are valuable assets that can be highlighted in your CV. Additionally, the fact that you participated in an Erasmus+ program demonstrates your ability to adapt to new environments, take initiative, and pursue opportunities outside your comfort zone. These qualities are highly valued by employers and can enhance your employability regardless of whether you work abroad or not.",0.2292,True,100,CORRECT,"The model answer correctly confirms the value of the experience and includes all the key skills from the expected answer, while also providing additional relevant examples like problem-solving and independence.",10.23
Q205,Is Erasmus+ only available for students in the European Union?,"No. Erasmus+ includes partner countries and participants with different citizenships, although visa rules, residence rights, and eligibility conditions may differ depending on nationality and programme rules.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,20,INCORRECT,The model did not answer the question and instead provided a canned response stating it lacked the information. It failed to provide any of the key details from the expected answer.,11.81
Q206,What is usually the biggest challenge for Erasmus+ students abroad?,"Common challenges include finding accommodation, adapting to a new academic system, language barriers, administrative procedures, and managing living costs.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,20,INCORRECT,"The model did not answer the question, stating it lacked the information. It failed to provide any of the expected common challenges and instead deflected the user to other resources.",11.66
Q207,Can Erasmus+ help me improve my language skills?,"Yes. Erasmus+ mobility often helps students improve practical language skills through daily life, academic work, and communication in an international environment.","Yes, the Erasmus+ program offers support to improve your language skills through the Online Language Support (OLS), which provides free online language courses and an assessment tool to help you master the languages you need for your mobility activities.",0.3137,True,100,CORRECT,"The model answer correctly confirms that Erasmus+ helps with language skills and provides a specific, factual example of the support offered through the Online Language Support (OLS).",8.47
Q208,Is train travel usually considered more environmentally friendly than flying?,"In general, train travel is considered a lower-emission form of transportation compared to flying and is commonly promoted as a more environmentally friendly travel option.","Yes, according to the provided text, train travel is considered a form of green transport, which means it's more environmentally friendly compared to other modes of transportation like airplanes.",0.5306,True,100,CORRECT,"The model correctly answers the question and provides a valid equivalent to the expected answer, accurately identifying train travel as a 'green transport' option compared to flying.",11.41
Q209,Can I receive additional Erasmus+ funding if I travel green?,Yes. Students using green travel may receive higher travel support and may request funding for up to 6 additional travel days if eligible conditions are met.,"Yes, you can receive additional Erasmus+ funding if you travel green. In fact, there's an option to purchase an Interrail Global Pass for Erasmus+ participants, which encourages green transport.",0.3265,True,65,PARTIALLY_CORRECT,"The model correctly states that additional funding is available but fails to mention the specific benefits, such as higher travel support and funding for extra travel days.",9.11
Q210,What is the cheapest way to travel between Erasmus+ destinations in Europe?,"Travel costs depend on the destination, season, and booking time. Students often compare trains, buses, low-cost airlines, and shared transport options before choosing the most affordable route.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0444,False,20,INCORRECT,"The model failed to answer the question and instead provided a generic ""I don't know"" response, deflecting the user to other resources.",9.82
